CaseID,ActivityID,CompleteTimestamp
3646,1,4/16/2012 20:22
3646,8,4/16/2012 20:40
3646,8,4/16/2012 23:33
3646,6,4/19/2012 19:27
3647,1,7/19/2012 18:51
3647,8,7/19/2012 19:01
3647,6,7/23/2012 18:05
3648,1,3/8/2011 19:26
3648,8,3/8/2011 19:28
3648,6,3/8/2011 20:10
3649,1,5/26/2011 22:10
3649,8,5/26/2011 22:11
3649,6,5/27/2011 15:31
3650,1,7/1/2011 22:03
3650,8,7/6/2011 21:35
3650,9,7/6/2011 22:13
3650,6,7/11/2011 21:05
3651,1,9/28/2011 17:39
3651,8,9/28/2011 18:26
3651,6,9/28/2011 21:05
3652,1,12/15/2011 17:40
3652,8,12/15/2011 17:59
3652,6,12/15/2011 19:38
3654,1,8/10/2012 17:39
3654,8,8/10/2012 23:21
3654,6,8/13/2012 16:22
3655,1,4/5/2011 22:54
3655,8,4/5/2011 23:52
3655,6,4/7/2011 20:23
3657,1,9/4/2012 22:37
3657,8,9/5/2012 18:07
3657,6,9/25/2012 18:02
3658,1,3/16/2012 0:58
3658,8,3/19/2012 17:34
3658,9,3/19/2012 19:18
3658,6,3/20/2012 17:26
3659,1,7/16/2012 21:37
3659,8,7/18/2012 16:06
3659,6,7/23/2012 16:48
3660,1,1/20/2012 20:34
3660,8,1/20/2012 20:34
3660,6,1/24/2012 19:31
3661,1,3/13/2012 18:50
3661,8,3/13/2012 18:50
3661,6,3/19/2012 19:11
3664,1,6/15/2012 22:52
3664,8,6/19/2012 18:58
3664,6,6/19/2012 19:01
3665,1,4/20/2012 17:35
3665,8,4/20/2012 19:55
3665,9,4/24/2012 17:25
3665,6,5/7/2012 18:30
3667,1,4/12/2012 18:31
3667,8,4/12/2012 20:09
3667,6,4/20/2012 18:57
3668,1,9/20/2011 22:34
3668,8,9/20/2011 23:02
3668,6,9/21/2011 17:57
3671,1,10/12/2011 16:03
3671,8,10/13/2011 15:01
3671,6,10/13/2011 15:11
3672,1,10/20/2011 21:22
3672,8,10/20/2011 21:22
3672,6,10/20/2011 22:45
3675,1,5/24/2012 23:51
3675,8,5/25/2012 21:19
3675,6,5/28/2012 16:22
3677,1,12/23/2011 20:35
3677,6,12/23/2011 20:35
3679,1,6/12/2012 17:25
3679,8,6/12/2012 17:25
3679,6,6/18/2012 20:15
3680,1,6/28/2010 17:50
3680,8,6/30/2010 21:20
3680,6,6/30/2010 21:41
3681,1,4/26/2011 23:51
3681,8,4/26/2011 23:58
3681,6,5/5/2011 17:18
3682,1,3/2/2011 1:54
3682,8,3/2/2011 1:55
3682,6,3/2/2011 1:55
3683,1,6/13/2012 16:32
3683,8,6/13/2012 16:33
3683,6,6/13/2012 19:01
3684,1,12/9/2010 23:51
3684,8,12/9/2010 23:52
3684,6,12/9/2010 23:58
3685,1,3/12/2011 1:07
3685,9,3/12/2011 1:19
3685,8,3/14/2011 18:14
3685,9,3/14/2011 18:14
3685,8,3/14/2011 19:27
3685,6,3/14/2011 19:28
3685,8,3/24/2011 0:01
3685,9,3/24/2011 0:01
3685,8,4/1/2011 23:25
3685,6,4/1/2011 23:26
3686,1,10/26/2010 15:22
3686,8,10/26/2010 15:22
3686,6,10/26/2010 15:43
3687,1,6/22/2011 21:17
3687,8,6/22/2011 21:49
3687,9,6/22/2011 21:49
3687,8,7/15/2011 23:36
3687,9,7/15/2011 23:39
3687,6,7/22/2011 22:57
3689,1,11/23/2011 23:16
3689,8,11/24/2011 23:21
3689,9,12/10/2011 0:24
3689,6,12/15/2011 0:52
3690,1,9/17/2010 22:05
3690,1,9/17/2010 23:37
3690,8,9/20/2010 21:10
3690,6,9/20/2010 21:11
3690,8,9/21/2010 15:47
3690,6,9/21/2010 15:48
3691,1,10/25/2011 16:24
3691,1,10/28/2011 15:43
3691,8,10/28/2011 15:44
3691,9,11/8/2011 1:10
3691,6,11/30/2011 0:39
3693,1,7/1/2010 17:32
3693,8,7/1/2010 18:07
3693,6,7/1/2010 18:38
3694,1,8/22/2011 17:40
3694,6,8/22/2011 22:08
3695,1,2/1/2011 23:39
3695,8,2/8/2011 23:49
3695,6,2/8/2011 23:49
3697,1,2/2/2011 22:34
3697,8,2/18/2011 20:44
3697,9,2/25/2011 22:55
3697,8,2/26/2011 1:38
3697,6,2/26/2011 1:38
3698,8,1/11/2012 1:37
3698,9,1/17/2012 0:22
3698,6,1/27/2012 18:20
3699,1,2/3/2012 0:33
3699,8,2/7/2012 20:13
3699,6,2/16/2012 1:48
3700,1,6/21/2012 17:40
3700,8,6/21/2012 21:31
3700,6,6/26/2012 22:13
3701,1,11/23/2010 19:14
3701,8,11/23/2010 19:14
3701,6,11/23/2010 22:13
3702,1,7/13/2011 0:16
3702,1,7/13/2011 17:15
3702,6,7/14/2011 20:34
3703,1,4/22/2010 0:26
3703,8,5/4/2010 21:24
3703,6,5/6/2010 0:32
3703,6,5/6/2010 0:32
3704,1,12/22/2011 19:13
3704,6,12/22/2011 19:13
3706,1,12/27/2010 19:43
3706,8,12/27/2010 23:59
3706,6,12/28/2010 0:55
3707,1,7/11/2012 22:28
3707,8,7/11/2012 22:46
3707,6,7/12/2012 15:12
3709,1,11/23/2011 17:42
3709,8,11/23/2011 18:47
3709,6,11/23/2011 19:03
3710,1,7/14/2011 15:13
3710,1,7/15/2011 21:42
3710,8,7/27/2011 16:23
3710,6,8/3/2011 20:57
3711,1,7/11/2011 15:22
3711,8,7/11/2011 15:22
3711,6,7/11/2011 15:22
3712,1,4/2/2012 18:21
3712,8,4/3/2012 15:52
3712,6,4/3/2012 15:53
3713,1,5/21/2012 21:58
3713,8,5/25/2012 16:51
3713,6,5/31/2012 17:19
3714,1,12/12/2011 23:58
3714,8,12/15/2011 1:21
3714,6,12/15/2011 1:36
3715,1,6/29/2012 0:30
3715,8,6/29/2012 0:30
3715,6,6/29/2012 15:54
3716,1,9/20/2010 23:41
3716,8,9/20/2010 23:42
3716,6,9/20/2010 23:43
3717,1,3/2/2011 23:52
3717,8,3/3/2011 0:04
3717,9,3/3/2011 0:08
3717,9,3/15/2011 20:44
3717,8,4/13/2011 17:19
3717,6,4/13/2011 17:19
3718,1,1/17/2012 23:20
3718,8,1/18/2012 23:35
3718,6,1/20/2012 22:59
3718,8,1/25/2012 0:59
3718,9,1/27/2012 1:07
3718,6,2/8/2012 23:50
3719,1,10/10/2011 17:13
3719,8,10/10/2011 17:13
3719,6,10/10/2011 17:57
3720,1,4/1/2011 20:09
3720,8,4/6/2011 21:14
3720,6,4/6/2011 21:17
3721,1,10/6/2011 16:47
3721,8,10/11/2011 18:30
3721,6,10/24/2011 16:11
3722,1,10/7/2010 18:47
3722,1,10/7/2010 18:49
3722,8,10/7/2010 18:49
3722,6,11/19/2010 19:29
3723,1,11/14/2011 19:01
3723,8,11/14/2011 22:54
3723,6,11/14/2011 23:18
3724,1,3/12/2010 20:17
3724,8,3/12/2010 20:18
3724,6,3/12/2010 22:23
3725,1,6/25/2012 22:55
3725,6,6/25/2012 22:59
3725,6,6/25/2012 22:59
3726,1,1/26/2012 22:07
3726,8,1/30/2012 18:28
3726,6,1/30/2012 18:31
3727,1,1/3/2012 23:42
3727,8,1/3/2012 23:43
3727,6,1/9/2012 22:12
3728,1,12/20/2011 17:34
3728,1,12/20/2011 23:37
3728,6,12/20/2011 23:43
3729,1,9/29/2011 15:08
3729,6,9/29/2011 15:26
3730,1,12/7/2011 18:48
3730,8,12/7/2011 20:05
3730,6,12/9/2011 17:19
3731,1,5/8/2012 15:08
3731,8,5/8/2012 15:08
3731,6,5/8/2012 16:34
3732,1,12/13/2011 17:10
3732,8,12/14/2011 1:10
3732,6,12/22/2011 17:34
3733,1,11/10/2011 19:00
3733,6,11/11/2011 2:04
3733,6,11/11/2011 2:04
3734,1,9/17/2010 23:42
3734,8,9/20/2010 14:57
3734,6,9/20/2010 15:13
3735,1,3/12/2010 17:25
3735,8,3/12/2010 17:26
3735,6,3/16/2010 18:08
3736,8,3/29/2012 18:18
3736,6,3/29/2012 18:51
3737,1,4/13/2012 21:36
3737,8,4/13/2012 21:36
3737,6,4/16/2012 21:41
3738,1,8/2/2012 18:57
3738,8,8/3/2012 15:28
3738,6,8/3/2012 16:14
3739,1,11/9/2011 17:19
3739,6,11/9/2011 17:38
3740,1,10/5/2010 16:14
3740,8,10/5/2010 16:15
3740,8,10/6/2010 17:41
3740,9,10/8/2010 23:03
3740,9,10/12/2010 22:47
3740,8,10/21/2010 17:00
3740,6,10/21/2010 17:02
3741,1,5/3/2012 16:50
3741,8,5/3/2012 16:50
3741,6,5/8/2012 15:40
3743,1,10/18/2011 18:45
3743,8,10/18/2011 19:06
3743,6,10/18/2011 19:09
3744,1,4/20/2011 23:17
3744,8,4/27/2011 18:27
3744,9,4/28/2011 18:35
3744,9,4/28/2011 21:15
3744,8,4/29/2011 0:01
3744,6,5/4/2011 18:22
3746,1,3/22/2010 19:55
3746,8,3/29/2010 16:42
3746,6,4/26/2010 22:02
3747,1,1/16/2012 23:16
3747,8,1/19/2012 1:04
3747,6,1/26/2012 19:25
3748,1,3/25/2011 22:53
3748,1,3/25/2011 22:54
3748,8,4/5/2011 23:23
3748,6,4/5/2011 23:23
3749,1,5/19/2011 23:45
3749,8,5/31/2011 23:40
3749,6,6/14/2011 22:06
3750,1,6/30/2010 16:28
3750,8,6/30/2010 16:50
3750,6,6/30/2010 18:53
3751,1,3/20/2012 20:21
3751,8,3/20/2012 23:01
3751,6,3/20/2012 23:03
3752,1,9/6/2010 22:26
3752,8,9/8/2010 0:01
3752,6,9/8/2010 0:01
3753,1,3/20/2012 20:27
3753,8,3/20/2012 23:04
3753,6,3/21/2012 1:37
3754,1,10/27/2011 23:21
3754,6,10/28/2011 17:32
3755,1,10/17/2011 23:18
3755,8,11/2/2011 20:16
3755,6,11/2/2011 20:41
3756,1,4/8/2010 0:29
3756,8,4/8/2010 18:16
3756,6,4/8/2010 18:16
3757,1,10/29/2010 20:53
3757,1,11/3/2010 22:36
3757,8,11/11/2010 17:33
3757,6,11/11/2010 17:33
3758,1,2/10/2011 1:13
3758,8,2/10/2011 18:01
3758,6,2/11/2011 18:19
3759,1,11/16/2010 18:31
3759,1,11/16/2010 19:48
3759,8,11/16/2010 19:48
3759,6,11/17/2010 19:29
3760,1,5/2/2012 16:20
3760,6,5/2/2012 21:45
3761,8,12/16/2011 17:08
3761,6,12/16/2011 18:21
3762,1,4/24/2012 18:52
3762,8,4/24/2012 18:52
3762,6,4/24/2012 18:53
3763,1,3/8/2012 22:22
3763,8,3/10/2012 1:56
3763,6,3/12/2012 19:58
3764,1,7/23/2012 15:28
3764,8,7/24/2012 20:15
3764,6,7/24/2012 21:35
3765,1,2/21/2012 1:53
3765,8,2/21/2012 1:53
3765,6,2/21/2012 2:03
3767,1,10/3/2011 17:20
3767,8,10/4/2011 21:03
3767,6,10/14/2011 17:01
3767,6,10/14/2011 17:01
3768,1,2/14/2011 20:07
3768,8,2/14/2011 20:08
3768,9,2/14/2011 20:18
3768,8,2/23/2011 19:34
3768,9,3/8/2011 20:14
3768,8,3/11/2011 20:47
3768,6,3/11/2011 20:47
3769,1,7/24/2012 23:35
3769,8,7/26/2012 23:23
3769,6,7/31/2012 17:03
3771,1,9/28/2010 18:11
3771,8,9/28/2010 18:11
3771,9,9/28/2010 18:13
3771,8,9/30/2010 18:42
3771,6,9/30/2010 18:42
3772,1,1/21/2012 2:00
3772,8,1/23/2012 20:46
3772,6,2/8/2012 18:47
3772,8,2/9/2012 17:21
3772,6,2/10/2012 1:05
3773,1,2/29/2012 18:59
3773,8,2/29/2012 19:00
3773,6,2/29/2012 20:35
3774,1,1/13/2012 20:14
3774,8,1/13/2012 20:14
3774,9,1/18/2012 23:20
3774,6,1/20/2012 1:16
3777,1,1/11/2012 23:28
3777,8,1/17/2012 0:54
3777,6,1/20/2012 17:22
3778,1,3/1/2011 19:29
3778,8,3/1/2011 21:04
3778,8,3/18/2011 19:10
3778,9,3/29/2011 15:40
3778,8,4/1/2011 21:00
3778,6,4/1/2011 21:00
3779,1,6/7/2012 23:25
3779,8,6/8/2012 15:13
3779,4,6/15/2012 23:17
3779,4,6/25/2012 18:34
3779,4,6/25/2012 20:25
3779,6,6/25/2012 20:26
3780,1,5/25/2010 15:53
3780,1,6/2/2010 0:38
3780,8,6/2/2010 0:38
3780,6,6/2/2010 0:39
3781,8,5/21/2012 19:01
3781,6,5/21/2012 21:40
3782,1,12/5/2011 23:52
3782,1,12/8/2011 2:10
3782,8,12/12/2011 17:42
3782,6,12/19/2011 18:26
3783,1,5/4/2012 15:36
3783,8,5/4/2012 16:14
3783,6,5/4/2012 16:55
3784,1,7/28/2010 16:01
3784,8,9/6/2010 23:07
3784,6,9/6/2010 23:08
3785,1,6/1/2012 21:33
3785,8,6/5/2012 15:51
3785,6,6/5/2012 20:57
3786,1,6/12/2012 23:14
3786,8,6/12/2012 23:14
3786,6,6/19/2012 22:09
3788,1,10/7/2010 15:36
3788,1,10/7/2010 16:45
3788,8,10/7/2010 16:45
3788,6,10/7/2010 18:15
3789,1,3/23/2012 22:49
3789,8,3/26/2012 15:01
3789,9,4/6/2012 15:40
3789,8,4/10/2012 21:30
3789,6,4/10/2012 21:31
3790,1,7/22/2011 23:19
3790,8,8/3/2011 23:54
3790,6,8/29/2011 16:20
3791,1,9/20/2011 23:44
3791,8,9/21/2011 15:35
3791,6,9/27/2011 23:50
3792,1,11/22/2011 17:56
3792,8,11/22/2011 20:41
3792,6,11/22/2011 20:56
3793,1,2/14/2012 17:59
3793,8,2/16/2012 1:40
3793,9,2/24/2012 19:31
3793,6,3/2/2012 23:22
3794,1,7/9/2012 16:14
3794,8,7/16/2012 16:17
3794,6,7/30/2012 17:46
3795,1,8/30/2011 20:27
3795,1,8/31/2011 0:05
3795,8,8/31/2011 0:05
3795,6,8/31/2011 18:03
3796,1,8/1/2011 23:26
3796,8,8/11/2011 15:06
3796,6,8/23/2011 18:51
3797,1,1/17/2012 1:16
3797,8,1/17/2012 1:17
3797,9,1/23/2012 22:32
3797,8,2/17/2012 18:40
3797,6,2/24/2012 0:47
3799,1,7/9/2012 23:14
3799,8,7/12/2012 16:03
3799,6,7/23/2012 21:52
3800,1,1/6/2012 2:00
3800,8,1/16/2012 17:35
3800,9,1/16/2012 17:37
3800,6,1/16/2012 17:54
3801,1,3/8/2012 1:56
3801,8,3/8/2012 1:56
3801,6,3/8/2012 23:52
3803,1,10/3/2011 22:50
3803,1,10/5/2011 16:51
3803,6,10/5/2011 16:54
3804,1,5/2/2012 17:19
3804,8,5/3/2012 16:00
3804,9,5/14/2012 21:31
3804,8,5/15/2012 15:52
3804,9,5/15/2012 16:06
3804,6,5/15/2012 20:39
3805,1,12/21/2011 23:22
3805,8,12/24/2011 0:37
3805,6,12/30/2011 0:24
3805,6,12/30/2011 0:24
3806,1,2/4/2010 17:22
3806,8,2/4/2010 17:22
3806,9,2/4/2010 18:07
3806,8,2/26/2010 17:53
3806,6,2/26/2010 17:54
3806,6,2/26/2010 18:31
3807,1,4/16/2012 20:50
3807,8,4/19/2012 15:25
3807,9,4/24/2012 15:51
3807,6,5/4/2012 15:07
3808,8,4/3/2012 16:24
3808,6,4/3/2012 16:25
3809,1,7/13/2010 21:19
3809,1,7/13/2010 21:57
3809,8,7/14/2010 22:01
3809,6,7/14/2010 22:01
3810,1,2/18/2011 23:12
3810,8,2/18/2011 23:12
3810,6,2/19/2011 0:02
3811,1,1/17/2012 23:40
3811,8,1/19/2012 17:11
3811,6,1/23/2012 20:15
3812,1,4/20/2011 20:14
3812,8,4/26/2011 15:22
3812,9,4/27/2011 22:46
3812,8,4/28/2011 21:59
3812,6,4/28/2011 21:59
3813,1,10/1/2010 22:07
3813,8,10/1/2010 23:23
3813,9,10/1/2010 23:27
3813,9,10/1/2010 23:27
3813,8,10/1/2010 23:27
3813,6,10/4/2010 15:03
3814,1,5/4/2012 23:23
3814,8,5/7/2012 15:01
3814,6,5/24/2012 23:25
3815,1,9/8/2010 18:36
3815,9,9/8/2010 23:32
3815,8,9/13/2010 17:01
3815,6,9/13/2010 17:02
3816,1,7/13/2011 18:23
3816,8,7/13/2011 18:23
3816,9,7/21/2011 17:51
3816,6,7/22/2011 17:26
3817,1,12/29/2010 20:50
3817,8,1/13/2011 22:41
3817,6,1/27/2011 19:24
3820,1,3/15/2012 22:22
3820,8,3/15/2012 22:23
3820,6,3/15/2012 23:16
3820,6,3/15/2012 23:16
3821,1,2/15/2012 18:35
3821,8,2/27/2012 18:09
3821,6,2/27/2012 18:17
3823,1,4/15/2011 23:50
3823,8,4/15/2011 23:50
3823,6,4/20/2011 15:57
3824,1,3/10/2011 0:28
3824,1,3/10/2011 0:28
3824,1,3/10/2011 0:45
3824,8,3/10/2011 0:46
3824,9,3/10/2011 1:55
3824,8,4/20/2011 17:37
3824,6,4/20/2011 17:37
3825,1,6/13/2012 23:01
3825,8,6/14/2012 21:51
3825,6,6/14/2012 23:50
3826,1,6/17/2011 21:30
3826,1,6/17/2011 21:31
3826,8,6/17/2011 21:36
3826,6,6/17/2011 21:38
3827,1,11/17/2010 19:23
3827,8,11/18/2010 20:15
3827,6,11/18/2010 20:52
3828,1,2/24/2012 21:05
3828,8,2/24/2012 21:05
3828,9,3/1/2012 20:11
3828,8,3/5/2012 17:16
3828,9,3/5/2012 17:19
3828,6,3/5/2012 20:59
3829,1,1/16/2012 20:52
3829,8,1/23/2012 20:43
3829,6,1/24/2012 22:07
3830,1,10/24/2011 23:18
3830,8,10/25/2011 15:09
3830,6,11/7/2011 17:20
3831,1,8/9/2011 19:06
3831,8,8/9/2011 19:06
3831,6,8/9/2011 20:30
3833,1,3/14/2011 18:33
3833,1,3/14/2011 18:38
3833,8,3/14/2011 19:34
3833,6,3/14/2011 19:34
3834,1,12/28/2011 17:13
3834,8,1/5/2012 19:07
3834,6,1/27/2012 18:47
3835,1,10/26/2010 0:15
3835,1,10/29/2010 21:42
3835,8,10/29/2010 21:43
3835,6,11/4/2010 17:48
3835,8,11/4/2010 18:27
3835,9,11/5/2010 0:47
3835,8,11/15/2010 22:59
3835,6,11/16/2010 1:03
3835,8,11/16/2010 20:05
3835,9,11/16/2010 20:05
3835,8,11/18/2010 18:51
3835,6,11/20/2010 1:26
3836,1,3/10/2011 20:43
3836,8,3/10/2011 20:44
3836,6,3/11/2011 0:41
3837,1,5/4/2010 15:07
3837,9,5/7/2010 22:58
3837,8,5/20/2010 0:51
3837,6,5/28/2010 16:17
3838,1,4/5/2011 20:46
3838,8,4/5/2011 20:46
3838,6,4/5/2011 21:28
3839,2,10/26/2011 17:00
3839,5,10/27/2011 16:06
3839,6,11/30/2011 1:45
3840,1,7/26/2010 15:58
3840,8,7/26/2010 21:04
3840,6,7/26/2010 21:05
3841,1,1/3/2011 17:22
3841,1,1/10/2011 19:35
3841,8,1/10/2011 19:35
3841,9,1/11/2011 20:16
3841,8,1/25/2011 22:31
3841,6,1/25/2011 22:31
3842,1,3/17/2012 1:23
3842,8,3/17/2012 1:28
3842,6,3/20/2012 20:42
3843,1,6/16/2011 17:54
3843,8,6/16/2011 17:54
3843,6,6/16/2011 17:54
3844,1,8/2/2012 17:04
3844,8,8/2/2012 20:49
3844,6,8/2/2012 20:56
3845,1,2/25/2012 0:38
3845,8,2/25/2012 0:38
3845,6,3/1/2012 21:06
3845,6,3/1/2012 21:06
3846,1,12/20/2011 1:53
3846,8,12/20/2011 23:48
3846,9,12/21/2011 1:28
3846,6,1/10/2012 20:08
3847,1,5/21/2012 21:56
3847,8,5/22/2012 17:49
3847,9,5/22/2012 22:46
3847,6,5/23/2012 16:10
3848,1,6/1/2011 22:08
3848,8,6/1/2011 22:09
3848,9,6/1/2011 22:40
3848,8,6/15/2011 16:36
3848,6,6/15/2011 16:37
3849,1,2/10/2010 1:10
3849,8,3/19/2010 17:41
3849,6,3/19/2010 17:41
3849,6,3/19/2010 17:51
3850,1,5/26/2010 23:06
3850,8,5/27/2010 20:39
3850,6,5/28/2010 16:16
3851,1,8/23/2011 15:51
3851,8,8/24/2011 21:58
3851,6,8/26/2011 17:28
3852,1,4/23/2010 17:31
3852,8,5/17/2010 22:39
3852,6,5/17/2010 22:40
3853,1,1/18/2012 19:25
3853,8,1/19/2012 17:02
3853,6,1/19/2012 17:06
3854,1,6/8/2012 15:35
3854,6,6/8/2012 18:31
3855,1,3/21/2011 17:31
3855,8,3/23/2011 0:40
3855,6,3/25/2011 0:23
3856,3,9/3/2010 17:11
3856,1,9/3/2010 20:30
3856,8,9/13/2010 21:14
3856,6,9/13/2010 21:15
3858,1,9/17/2010 0:34
3858,8,9/17/2010 0:35
3858,6,9/17/2010 0:35
3859,1,5/22/2012 17:47
3859,8,5/22/2012 22:20
3859,6,5/23/2012 20:08
3860,8,12/19/2011 17:27
3860,6,12/19/2011 17:36
3861,1,1/19/2012 18:59
3861,8,1/19/2012 19:39
3861,9,1/27/2012 1:35
3861,6,1/27/2012 1:45
3862,1,7/9/2012 17:04
3862,8,7/9/2012 17:04
3862,6,7/10/2012 16:59
3863,1,4/26/2010 18:44
3863,8,4/26/2010 18:45
3863,6,4/26/2010 18:45
3864,1,8/31/2012 23:10
3864,8,10/1/2012 18:53
3864,6,10/12/2012 23:00
3866,1,4/1/2010 17:18
3866,8,4/2/2010 16:04
3866,6,4/2/2010 16:04
3867,1,11/7/2011 18:25
3867,8,11/7/2011 18:25
3867,9,11/7/2011 23:47
3867,6,11/8/2011 18:55
3868,1,1/26/2011 18:03
3868,8,2/4/2011 18:01
3868,6,2/5/2011 1:02
3869,1,5/22/2012 23:08
3869,8,5/24/2012 17:58
3869,9,5/24/2012 21:01
3869,6,5/25/2012 16:11
3870,1,7/27/2012 21:12
3870,6,8/3/2012 17:48
3871,1,1/12/2012 20:57
3871,8,1/16/2012 17:07
3871,6,1/17/2012 23:27
3872,1,4/21/2011 18:16
3872,8,4/21/2011 18:17
3872,6,4/28/2011 17:01
3873,1,3/1/2011 17:57
3873,8,3/1/2011 17:58
3873,9,3/2/2011 1:30
3873,8,3/2/2011 17:50
3873,6,3/2/2011 19:22
3874,1,12/23/2010 23:21
3874,1,12/24/2010 0:27
3874,8,12/28/2010 17:53
3874,6,1/18/2011 20:20
3875,1,10/12/2011 20:43
3875,8,10/18/2011 20:55
3875,9,10/28/2011 15:31
3875,6,10/28/2011 16:38
3876,1,3/8/2010 19:18
3876,8,3/8/2010 20:31
3876,6,3/8/2010 20:32
3878,1,4/2/2012 18:52
3878,8,4/3/2012 18:13
3878,6,4/3/2012 18:19
3879,1,1/19/2012 0:13
3879,8,1/19/2012 1:21
3879,6,1/20/2012 0:15
3880,1,8/2/2012 16:20
3880,6,8/2/2012 16:21
3881,1,5/25/2011 23:35
3881,8,5/26/2011 16:43
3881,9,5/27/2011 20:42
3881,8,6/10/2011 17:50
3881,6,6/10/2011 19:06
3882,1,11/9/2011 19:13
3882,8,11/9/2011 22:10
3882,6,11/9/2011 22:51
3883,3,3/17/2010 18:03
3883,1,3/17/2010 18:04
3883,8,3/17/2010 18:04
3883,6,3/17/2010 18:09
3885,1,7/31/2012 17:17
3885,8,7/31/2012 17:17
3885,6,7/31/2012 17:18
3886,3,4/30/2010 14:53
3886,1,4/30/2010 14:53
3886,1,5/17/2010 20:32
3886,1,6/9/2010 23:52
3886,8,6/9/2010 23:53
3886,6,6/9/2010 23:53
3887,1,10/4/2010 21:11
3887,1,10/4/2010 21:12
3887,8,10/4/2010 21:12
3887,6,10/21/2010 21:58
3889,1,4/12/2012 18:26
3889,8,4/17/2012 20:54
3889,6,4/19/2012 21:58
3891,1,7/26/2012 18:44
3891,8,7/26/2012 19:28
3891,6,7/26/2012 19:29
3892,1,1/18/2011 18:52
3892,8,1/19/2011 1:49
3892,6,1/20/2011 23:46
3893,1,5/4/2010 15:47
3893,8,5/21/2010 15:02
3893,9,5/21/2010 15:18
3893,8,5/21/2010 22:04
3893,6,5/21/2010 22:46
3894,1,12/29/2011 1:02
3894,8,1/10/2012 1:41
3894,6,1/18/2012 1:29
3895,1,9/16/2011 22:58
3895,8,9/23/2011 21:27
3895,9,9/23/2011 22:02
3895,6,9/27/2011 23:47
3897,1,6/20/2012 20:37
3897,8,6/20/2012 20:38
3897,4,6/25/2012 20:40
3897,2,6/29/2012 18:04
3897,6,7/3/2012 23:15
3898,1,8/3/2012 20:39
3898,8,8/3/2012 20:39
3898,6,8/3/2012 23:41
3900,1,6/6/2012 17:28
3900,8,6/7/2012 15:33
3900,6,6/7/2012 15:39
3901,3,2/14/2011 23:16
3901,1,2/14/2011 23:19
3901,8,2/14/2011 23:20
3901,6,2/14/2011 23:20
3902,1,6/25/2012 16:50
3902,8,6/25/2012 17:19
3902,6,6/25/2012 17:35
3903,1,9/16/2011 20:32
3903,8,9/19/2011 23:00
3903,9,9/19/2011 23:40
3903,8,9/21/2011 16:18
3903,6,10/11/2011 15:06
3904,1,5/5/2012 0:01
3904,8,5/5/2012 0:01
3904,9,5/10/2012 15:25
3904,6,5/10/2012 16:26
3906,1,5/2/2011 15:28
3906,8,5/2/2011 15:29
3906,6,5/2/2011 16:11
3907,1,2/20/2012 22:44
3907,8,2/21/2012 17:33
3907,6,2/23/2012 19:06
3908,1,5/2/2011 22:31
3908,8,5/2/2011 22:32
3908,6,5/11/2011 18:40
3909,1,4/10/2012 22:47
3909,8,4/10/2012 23:18
3909,9,4/13/2012 21:08
3909,6,4/24/2012 20:35
3910,1,7/6/2010 22:23
3910,8,7/6/2010 22:55
3910,6,7/6/2010 23:22
3911,1,6/11/2010 18:30
3911,1,6/11/2010 18:30
3911,8,6/15/2010 1:00
3911,6,6/15/2010 1:00
3914,1,2/25/2011 22:18
3914,8,2/25/2011 22:18
3914,6,2/25/2011 22:19
3915,1,3/25/2011 17:46
3915,8,3/25/2011 17:55
3915,6,3/26/2011 0:06
3916,8,12/14/2011 17:03
3916,6,12/14/2011 18:07
3917,1,8/30/2010 19:02
3917,1,8/30/2010 23:36
3917,8,9/1/2010 23:03
3917,6,9/1/2010 23:05
3918,1,2/9/2010 17:47
3918,8,3/10/2010 0:17
3918,6,3/10/2010 0:17
3919,1,3/31/2011 21:44
3919,8,3/31/2011 21:45
3919,6,3/31/2011 21:47
3920,1,5/13/2011 21:44
3920,8,5/13/2011 21:45
3920,6,6/1/2011 21:17
3921,1,7/28/2011 21:44
3921,8,7/29/2011 15:38
3921,6,8/3/2011 15:16
3922,1,4/23/2012 23:22
3922,8,4/23/2012 23:27
3922,6,4/24/2012 21:22
3923,1,2/16/2011 23:01
3923,8,2/17/2011 20:22
3923,6,2/18/2011 19:14
3924,1,4/28/2011 18:55
3924,8,4/28/2011 18:55
3924,9,5/2/2011 23:43
3924,8,5/3/2011 20:10
3924,6,5/3/2011 20:13
3925,1,11/9/2011 22:36
3925,8,11/9/2011 22:39
3925,6,11/11/2011 22:43
3925,6,11/11/2011 22:43
3926,1,6/16/2011 17:18
3926,8,7/19/2011 15:58
3926,6,7/19/2011 21:37
3927,1,5/24/2012 18:38
3927,8,5/24/2012 23:42
3927,6,5/24/2012 23:43
3929,1,9/19/2011 15:15
3929,8,9/19/2011 15:43
3929,6,9/19/2011 15:43
3931,1,8/22/2011 15:26
3931,8,8/22/2011 15:26
3931,6,8/22/2011 15:49
3932,1,10/18/2011 17:00
3932,8,10/18/2011 17:00
3932,6,10/18/2011 17:23
3933,1,9/25/2012 23:58
3933,8,10/17/2012 16:17
3933,6,10/17/2012 16:18
3934,1,9/27/2011 15:35
3934,6,9/27/2011 23:03
3935,1,12/2/2011 18:54
3935,8,12/5/2011 23:22
3935,6,12/6/2011 0:21
3936,1,8/4/2011 23:24
3936,8,8/4/2011 23:24
3936,6,8/4/2011 23:26
3937,1,7/21/2010 17:52
